Date,author,text,likes,TextBlob_Score,LLM_Polarity,LLM_Sentiment,TextBlob_Label
2026-05-04,@DietmarKuntz-bj8se,"Die 4,5 Stunden vergingen wie im Flug. Ein absolutes Weltklasse Gespräch. Vielen herzlichen Dank dafür ❤🎉",625,0.333,1,POSITIV,POSITIV
2026-05-04,@GermaniaAertanaEst,Hier ist ein großes Stück Zeitgeschichte entstanden.,617,0.7,0,NEUTRAL,POSITIV
2026-05-04,@birgitrilling7286,"Was für ein informatives und angenehmes Gespräch! 
Vielen lieben Dank dafür 🙏",556,1,0.9,POSITIV,POSITIV
2026-05-04,@katja6228,"Gerade die Pausen, eine Wohltat. Keine Provokation, keine freie Interpetaion, kein Gekeife. Vielen Dank dafür!",452,-0.117,0.8,POSITIV,NEGATIV
2026-05-04,@lunaticsystem82,"Danke, dass Du mit Deiner Arbeit zu einer zivilisierten Gesprächskultur beiträgst!",314,0,0.8,POSITIV,NEUTRAL
2026-05-04,@BeingMEworld,"Auf dem Weg zu 5 Millionen. Grandios, was ein menschlicher Austausch quasi über Nacht bewirken kann.",262,0.45,0.8,POSITIV,POSITIV
2026-05-04,@stephburg3695,"Über 3 Millionen Aufrufe nach 3 Tagen! 😍 Danke, Ben, für dieses tolle Gespräch!",242,0.5,0.9,POSITIV,POSITIV
2026-05-04,@claudiasammer7414,Ich könnte ihm Stunden lang zuhören . So toll sich auszudrücken und respektvoll zu sprechen ist toll . Grandios,225,0.667,1,POSITIV,POSITIV
2026-05-04,@tinisun-o1v,"Das erste Mal, dass ich ihn überhaupt höre. Sonst wird er ja sofort unterbrochen. Sehr sympathisch, gebildet und wortgewandt!",223,0.333,0.8,POSITIV,POSITIV
2026-05-04,@QuitAndBreathe-Course,"Ich hätte nie gedacht, dass ich mir einmal ein viereinhalbstündiges Interview komplett anschauen würde. Aber genau das habe ich getan. Ein wirklich starkes Interview mit zwei grossartigen Typen.",208,0.283,0.9,POSITIV,POSITIV
2026-05-04,@dimabrett7307,Dieser Podcast verändert die Zukunft.  Vielen Dank Ben.,188,0,0.9,POSITIV,NEUTRAL
2026-05-04,@Luna-Starfrost,Das wollte ich nochmal hier lassen. Absolut geniales Video. 🩷,167,0.333,0.9,POSITIV,POSITIV
2026-05-04,@PeterGriffin-dt4ws,"Ich habe diesen Mann völlig falsch eingeschätzt.
Nun höre ich ihn ohne ÖRR-Filter und muss sagen, daß ich mich von ihm voll abgeholt fühle.
Ich denke, da sollten sich andere Politiker eine Scheibe von abschneiden.",156,-0.333,0.8,POSITIV,NEGATIV
2026-05-04,@Livil9,"Höcke hat sein wahres Gesicht gezeigt. Ein besorgter Bürger und liebender Familienvater, der nicht zuschauen kann, wie sein Land vor die Hunde geht. Alles Gute und weiterhin viel Erfolg Herr Höcke❤",155,-0.167,0.8,POSITIV,NEGATIV
2026-05-04,@IRoXXI,"Was Höcke sagt, ist völlig nachvollziehbar. Genau das erleben wir jeden Tag.",151,0,0.8,POSITIV,NEUTRAL
2026-05-04,@dankaburgio2662,"Das Interview ist erste Klasse! Souverän, interessant und ohne Vorurteile. Dankeschön!",149,0.667,1,POSITIV,POSITIV
2026-05-04,@TomderFahrlehrer,"Grandios! Ich war ihm gegenüber immer etwas skeptisch, doch dieses Video, wo er zum ersten Mal ungebremst reden konnte, hat meine Skepsis weg gewischt! Danke für dieses Video!!!!❤",147,0.5,0.9,POSITIV,POSITIV
2026-05-04,@TJK501,"Platz 1 unter Ben‘s Videos, Gratulation für dieses wahnsinnig spannende Interview. 
Wünsche dem Video die 5 MILLIONEN Aufrufe🎉",105,0.35,0.9,POSITIV,POSITIV
2026-05-05,@michaelg.5881,"Mit diesem Interview wurde Deutschland etwas wiedergegeben, was verloren war. Dialog. Danke den beiden Akteuren für dieses entspannte Gespräch.",2081,0.233,0.8,POSITIV,POSITIV
2026-05-05,@pf9056,"Danke an den SPIEGEL für die Werbung!
Ohne deren Hetzartikel wäre ich nicht auf dieses unvoreingenomme und aufschlussreiche Interview gestoßen.",753,0,0.8,POSITIV,NEUTRAL
2026-05-05,@DerCherusker252,"An den Aufrufzahlen des Videos erkennt man den Hunger der Menschen nach unvoreingenommenen Journalismus, und nach freier Rede! Herrlich!",752,0.85,0.8,POSITIV,POSITIV
2026-05-05,@yuanhe3201,"Ich kann Herrn Björn Höcke in vielen Punkten zustimmen. Ich bin vor 20 Jahren als Ausländerin nach Deutschland gekommen, weil ich dieses Land für seine Stärken bewundert habe – Zuverlässigkeit, Sauberkeit, technologische Exzellenz und eine funktionierende Vertrauensgesellschaft.

Viele von uns haben hier studiert, gearbeitet und sich integriert – und erst nach Jahren die Chance auf Einbürgerung erhalten. Wir haben uns das erarbeitet. Das ist in den meisten Ländern eine Normalität.

Heute erkenne ich dieses Deutschland immer weniger wieder. Es ist in vielen Bereichen unsicherer, rückständiger und unsozialer geworden. Das ist keine zufällige Entwicklung, sondern auch das Ergebnis politischer Entscheidungen.

Ich erlebe in meinem Umfeld, dass immer mehr gut integrierte, hochqualifizierte Ausländer Deutschland den Rücken kehren. Gleichzeitig kommen und bleiben Menschen, die sich weniger mit der deutschen Kultur auseinandersetzen und kaum zur Gesellschaft beitragen. Das ist ein ernstes Warnsignal.

Eine Nation sollte ihre kulturellen Wurzeln bewahren und stolz darauf sein. In den meisten Ländern steht das gar nicht zur Debatte. In Deutschland hingegen werden Politiker, die solche Positionen vertreten, schnell in extreme Ecken gestellt. Das ist traurig😢.",536,0.227,-0.7,NEGATIV,POSITIV
2026-05-05,@bianca_fraiser,"3,3 Millionen aufrufe 😮😮🎉🎉 Wahnsinn ❤😊 Danke für das Interview",502,0,0.8,POSITIV,NEUTRAL
2026-05-05,@henkkristi,"Im Ernst, dieses Interview verdient die Bezeichnung „Interview des Jahres“. Vielen Dank, dass ich nun tatsächlich einmal die Gelegenheit hatte, mir selbst ein Bild von Herrn Höcke zu machen.",410,0,0.9,POSITIV,NEUTRAL
2026-05-05,@darkcydezero1234,"Wie erwartet wird dieser Podcast Geschichte schreiben. 3,6 Millionen Aufrufe. Die 4 Millionen werden voll. Absolut verdient.",362,0.175,0.8,POSITIV,POSITIV
2026-05-05,@stanislavpfluggenhauser9551,"Wunderbares Gespräch, geführt in gegenseitigem Respekt. Vielen Dank an beide!",351,0.5,0.9,POSITIV,POSITIV
2026-05-05,@Rumpelkumpel,"Ich bin platt, wie sich das hier entwickelt. 3,3 Mio. Zuschauer. 
Ben, der ÖRR verblasst gerade.
Die ""echten"" Journalisten sollten hier noch einmal Nachhilfe nehmen. 
Tolles Interview. Die 4,5 Stunden vergingen wie im Flug. Chapeau‼️",295,0.286,0.9,POSITIV,POSITIV
2026-05-05,@Chris-dt2ye,"Ich habe mir nur gedacht, dass ich kurz reinhöre. Viereinhalb Stunden sind ja viel zu lang. Aber ich konnte einfach nicht aufhören. Schlussendlich habe ich das komplette Video angesehen. Sehr interessant und empfehlenswert.",234,0.54,0.8,POSITIV,POSITIV
2026-05-05,@tryy44,Das erste Mal das ich Herrn Höcke frei sprechen höre. Jetzt kann sich jeder sein eigenes Bild von ihm machen. Danke Ben!!,186,0.175,0.8,POSITIV,POSITIV
2026-05-05,@SamuFB88,"Ich bin Türke in der dritten Generation in Deutschland – und ich habe es seit Jahren satt, dass scheinbar jeder unkontrolliert ins Land kommen kann. Für mich ist klar: Wer hier straffällig wird – egal ob Diebstahl oder andere Aufälligkeiten, hat sein Aufenthaltsrecht verwirkt und sollte das Land verlassen.
Ich vermisse das Deutschland, das ich früher kannte. In unserem Dorf wurde ohne Rücksicht eine große Containersiedlung errichtet – und seitdem hat sich vieles spürbar verändert. Polizeisirenen gehören plötzlich zum Alltag. Abends und nachts fehlt es an Rücksicht auf die Menschen, die am nächsten Morgen arbeiten müssen.
Was mich besonders stört: das Gefühl, dass grundlegender Respekt verloren geht. Frauen fühlen sich beobachtet, es wird heimlich gefilmt – selbst Kinder sind davon nicht ausgenommen. Das sind Entwicklungen, die ich so früher nicht erlebt habe.
Deshalb unterstütze ich konsequent die AfD und versuche auch, andere türkischstämmige Wähler davon zu überzeugen!. Für mich steht fest: So wie es jetzt läuft, kann es nicht weitergehen.
Und ja, mir ist bewust, dass man mit dieser Haltung aneckt. Aber selbst wenn ich persönlich irgendwann von solchen politischen Entwicklungen betroffen wäre, würde das nichts an meiner Überzeugung ändern. Dieses Risiko nehme ich in Kauf. Entscheidend ist für mich, dass sich die Situation im Land grundlegend verbessert.",152,0.067,-0.8,NEGATIV,NEUTRAL
2026-05-05,@walterkerstin7716,"So ein kluges, faires Gespräch.  Danke für Deinen Mut,  Ben und Danke an Herrn Höcke.",151,0.5,0.9,POSITIV,POSITIV
2026-05-05,@nicthesheep9973,"Meinen Daumen hoch für jemand, der wieder etwas für uns Deutsche tuen würde und uns nicht nur ausnimmt wie eine Weihnachtsgans.",114,0.7,0.8,POSITIV,POSITIV
2026-05-05,@holy.telecaster,Danke für dieses Interview.  Sehr cool ! Dialog statt Hass.,106,0.233,0.8,POSITIV,POSITIV
2026-05-05,@Andreas-Sonnenscheinchen,"Ben du rettest unser Miteinander, keine Ahnung wie du das hinbekommst aber bitte mach weiter !!!",106,0.333,0.9,POSITIV,POSITIV
2026-05-05,@liloeth2210,"3 Millionen aufrufe!!!!  Das feiere ich so sehr 🥳    Danke Ben, Danke Björn Höcke 💫",82,0,0.9,POSITIV,NEUTRAL
2026-05-05,@henningherder9238,"Weltklasse, danke euch beiden. Da wurde eine Mauer durchbrochen. Die komplette restliche Presse bekommt so etwas nicht mehr hin. Vielen Dank.",68,0,0.9,POSITIV,NEUTRAL
2026-05-05,@benpiscedillo7535,"Es ist nur ein Gespräch was hier stattgefunden hat, aber es fühlt sich für mich so an, als ob hier gerade ein Stein ins rollen gebracht wurde, der sich zu etwas Großem entwickeln könnte. Ben absolute Klasse!",68,0.5,0.9,POSITIV,POSITIV
2026-05-05,@ThomasMuentzer-w4g,"""Nicht die AfD ist extremistisch, die Regierung ist extremistisch!"" Absolut korrekte Aussage.",67,0,0.8,POSITIV,NEUTRAL
2026-05-05,@byGabrieleDiwald,Ich würde am liebsten alle 10 Minuten einen Daumen hoch geben. 🙂,66,0.35,0.8,POSITIV,POSITIV
2026-05-05,@henk-jandeja,"RESPEKT Ben und Hr. Höcke.
Ben mach bloß weiter und laß dich nicht unterkriegen....
Ich wohne und arbeite seit 36 Jahre in Deutschland aber ich erkenne meine Wahlheimat seit einige Jahre nicht wieder, ich verstehe meine Wahlheimat nicht mehr.",64,0,0.5,POSITIV,NEUTRAL
2026-05-05,@vlady1411,"viele Dank, Ben    und  alles Gute für Björn",63,0.5,0.8,POSITIV,POSITIV
2026-05-05,@IBinsXi,klingt doch vernünftig was der Mann da 4 Stunden lang erzählt,62,1,0.5,POSITIV,POSITIV
2026-05-05,@Ekua-t1r,"„Zuerst ignorieren sie dich, dann lachen sie über dich, dann bekämpfen sie dich und dann gewinnst du.“
―Mahatma Gandhi",62,0.15,0,NEUTRAL,POSITIV
2026-05-06,@VulfgarAdler,"Wenn eine Esken anfängt durchzudrehen, hast du alles richtig gemacht Ben!",10237,1,0.8,POSITIV,POSITIV
2026-05-06,@nachospls,Ich guck das Video nochmal Dank der Werbung von Frau Esken! 😂,661,0,0.8,POSITIV,NEUTRAL
2026-05-06,@sebsed2582,Danke dass ich DIESES GESPRÄCH erleben konnte.,517,0,0.8,POSITIV,NEUTRAL
2026-05-06,@nervenbeisserofficialvideo7385,"Ich habe 30 Jahe für des ÖRR gearbeitet - Danke, dass es dieses Interviews nun gibt - welches im ÖRR nicht möglich gewesen wäre!",462,0,0.8,POSITIV,NEUTRAL
2026-05-06,@psl00,"Danke Esken. 
jetzt lasse ich den Podcast jeden Tag laufen damit genug Werbeeinnahmen generiert werden",439,0.35,0.8,POSITIV,POSITIV
2026-05-06,@PetraD-q5b,"Vielen herzlichen Dank für das wunderbare Interview. Hut ab, für so viel Mut! Weiter so… ❤",321,0.667,1,POSITIV,POSITIV
2026-05-06,@MariaSydneyacww,"ich habe mich ehrlicherweise noch nie mit ihm beschäftigt. Ich habe aber immer nur Negatives gehört. Ich bin froh, dass ich ihn mal so sprechen hören durfte",294,0.333,0.5,POSITIV,POSITIV
2026-05-06,@christiankrause1176,Danke Esken das sie mich auf das Video aufmerksam gemacht haben !!,258,0.5,0,NEUTRAL,POSITIV
2026-05-06,@jacquelineboerner6131,Danke für den Mut. Gilt für beide Gesprächspartner. 🎉,241,0,0.8,POSITIV,NEUTRAL
2026-05-06,@Kathilein.47,"Das erste Mal, dass Herr Höcke aussprechen darf! Ein klasse Interview ❤",220,0.5,0.9,POSITIV,POSITIV
2026-05-06,@mumpel803,Ich bin hier aus Solidarität gegen Frau Esken! Es lebe die freie Rede!,195,0.35,0.6,POSITIV,POSITIV
2026-05-06,@mia_hz2150,Danke für deinen Mut auch andere Stimmen zuzulassen ❤,192,1,0.8,POSITIV,POSITIV
2026-05-06,@dro13233,"Da Esken so viel Werbung für dieses Video gemacht hat, habe ich mir auch die Zeit genommen. War ein super Tip! Tolles Gespräch! Danke dafür 💙💙💙",187,0.25,0.8,POSITIV,POSITIV
2026-05-06,@FlorianM777,Bin wegen dem Spiegel hier! Danke Spiegel! Das Interview ist SEHR interessant,182,0.333,0.8,POSITIV,POSITIV
2026-05-06,@amikl22,"So, dann schauen wir uns den Podcast einfach nochmal an - weil‘s so schön war 💙🧿",175,0.85,0.8,POSITIV,POSITIV
2026-05-06,@Stifmeister1981,Ganz ungewohnt das Herr Höcke mal ausreden darf.,173,0,0,NEUTRAL,NEUTRAL
2026-05-06,@deadbyball,"Fast 4 mio Aufrufe innerhalb 6 Tagen! Das ist nicht nur krass, das ist sensationell beeindruckend. Respekt.",142,0.283,0.8,POSITIV,POSITIV
2026-05-06,@andreegru6915,Was soll man nach diesen wunderbaren Kommentaren  noch schreiben außer  DANKE für dieses ehrliche Gespräch.❤,123,1,0.8,POSITIV,POSITIV
2026-05-06,@MrFutur,"Danke für diesen feinen und sehr guten Geschichtsunterricht, 👍🙏",115,1,0.8,POSITIV,POSITIV
2026-05-06,@nachospls,So ein sympathischer kluger Mann. Ich bin froh das er endlich Zeit und Ruhe hat um seine Gedankengänge zuende auszuführen. Nach dem Rufmord der ganzen zwangsfinanzierten Medien! ❤,114,0.75,0.9,POSITIV,POSITIV
2026-05-06,@martinanieper3619,Danke für das sehr gute Interview!! Herr Höcke ist ein sympathischer sehr reflektierter Mensch!,111,0.5,0.9,POSITIV,POSITIV
2026-05-06,@choralleberlin,"Wenn Linke Schwimmbäder voller Salztränen heulen, nur weil zwei Leute miteinander reden! 😂",110,-0.5,0.5,POSITIV,NEGATIV
2026-05-06,@Lotte-dx5kr,"Welch ein Gespräch! 
Welch ein Geschichtswissen!
Welch tiefgründiges Verständnis! 
Danke Ben!",106,0,0.9,POSITIV,NEUTRAL
2026-05-06,@brigitteechter3699,Schön das ich  Herrn Höcke  ungestört zuhören durfte da bekomme ich einen richtigen Eindruck von dem Mann  👍  bin Beeindruckt  🤩,100,0.9,0.9,POSITIV,POSITIV
2026-05-06,@connydwars6222,"Ich hoffe die, die geschlafen haben endlich aufgewacht sind.
Danke an Ben für dieses Interview.",99,0.35,0.6,POSITIV,POSITIV
2026-05-07,@sers1334,Frau Esken hat mich auf diesen Podcast aufmerksam gemacht Danke 🎉,8855,1,0,NEUTRAL,POSITIV
2026-05-07,@terrarianer,"Danke an Esken, Spiegel und alle anderen Linken Schreihälse. Ihr habt mich erst auf das Video aufmerksam gemacht. Sehr gute Arbeit!",4547,0.433,0.8,POSITIV,POSITIV
2026-05-07,@marceldehn3398,Wegen der Aussage von Esken wird das Video nun täglich angeklickt und kommentiert :),4498,0,0.8,POSITIV,NEUTRAL
2026-05-07,@boonish1836,Habe mir das erste Mal ein 4 h Plus Video auf YouTube angeschaut und es war jede Minute wert. Besten Dank dafür!,1586,0,0.8,POSITIV,NEUTRAL
2026-05-07,@GeorgBartholmes,Danke Frau Esken das sie mich auf dieses video aufmerksam gemacht haben jede sik hat sich gelohnt,1271,1,0.8,POSITIV,POSITIV
2026-05-07,@Je-d77,"4 Mio in einer Woche, wow! 🙏❤️",850,0,0,NEUTRAL,NEUTRAL
2026-05-07,@stevieB265,Unfassbar..über 4 Millionen Aufrufe. Diese Podcastfolge hat der Demokratie gut getan und wird in die Geschichte eingehen.,453,0.5,0.8,POSITIV,POSITIV
2026-05-07,@FREIYA_IGNIS,"Keine einzige Sekunde in den 4,5 Stunden bereut! Sehr gutes Interview! Danke 🫶",439,0,0.9,POSITIV,NEUTRAL
2026-05-07,@onone771,Schön Herrn Höcke mal in einem normalen Gespräch zuhören zu können. Sehr eloquent und sympathisch,339,0.925,0.8,POSITIV,POSITIV
2026-05-07,@rene4181-c7m,4 Stunden 36 Minuten ich hätte nie gedacht das fast 5 Stunden Podcast mit einem Politiker so interessant sein können. Was für ein tolles Interview.,234,1,0.9,POSITIV,POSITIV
2026-05-07,@dennisarzet6762,"So einfach bekommt man über 4 Millionen Deutsche dazu, sich 4:30h mit Politik auseinanderzusetzen. Einfach respektvoll miteinander reden und zuhören. So einfach !!!",221,0.48,0.8,POSITIV,POSITIV
2026-05-07,@karstenschroder164,4 Millionen Aufrufe 🤣. Das hat viel bewegt.  Danke euch,217,0.333,0.8,POSITIV,POSITIV
2026-05-07,@zPhySicX,Bin auch hier wegen Frau Esken. Starke Werbung. Hat das genaue Gegenteil erreicht.,179,0.233,0.5,POSITIV,POSITIV
2026-05-07,@dorokupi4396,"Dass es einen Herrn Höcke in diesem Land gibt, macht mir Mut. Danke sehr.",164,0,0.8,POSITIV,NEUTRAL
2026-05-07,@MaticBeatsGermany,"Ich bin nicht links...Nicht rechts. Ich möchte einfach ein sicheres Deutschland. Für alle hier lebenden Menschen 🫶🏻
Dieser Mann steht dafür!",160,0.283,0.8,POSITIV,POSITIV
2026-05-07,@radzatm,Ich nenne diese Spende den Esken-Zehnten. Danke Ben! Das war großartig. Wir alle sollten dir unseren GEZ Zwangsbeitrag überweisen.,159,0.25,0.8,POSITIV,POSITIV
2026-05-07,@parfumelise6217,Wegen Hass-Esken habe ich das eingeschaltet. Sie hat sich selbst demaskiert.,154,0,0.5,POSITIV,NEUTRAL
2026-05-07,@marcellp.7712,Ein Interview ohne Einordnung. Wie erfrischend.,109,0.35,0.8,POSITIV,POSITIV
2026-05-07,@chilililly9864,"Wirklich angenehmes Gespräch, er strahlt so eine Ruhe aus. Ich finde es toll, dass bei dir jeder zu Wort kommt, so gehört es sich in einer Demokratie.",104,1,0.9,POSITIV,POSITIV
2026-05-07,@DietmarKuntz-bj8se,"Hey Patrioten. 4,1 Millionen das ist der absolute Wahnsinn. ❤❤❤❤❤❤ Dankeschön Dankeschön für den Podcast 🎉😂",99,0.233,0.8,POSITIV,POSITIV
2026-05-07,@logjammink.4029,"Es ist in manchen Augenblicken unübersehbar, wie Björn Höcke es genießt, das er seine Antworten in Ruhe ausformulieren darf.",97,0,0.5,POSITIV,NEUTRAL
2026-05-07,@alexandertarun4581,Bin begeistert. Danke Frau Esken für die Werbung.😊,94,0.5,0.8,POSITIV,POSITIV
2026-05-07,@ulli5570,Ein wahrer Genuss diesem Interview zuzuhören. Danke dafür. 👍👍👍,91,0.333,0.9,POSITIV,POSITIV
2026-05-07,@sashka1314,Wow! Krasses Interview. Danke Ben für deinen Mut und deine Offenheit. ❤,89,0.425,0.9,POSITIV,POSITIV
2026-05-07,@Jujujema,"Ich kannte nichts von ihm, nur paar Schlagzeilen aus den Medien.
Wieder viel gelernt, dankeschön!",87,0,0.8,POSITIV,NEUTRAL
2026-05-08,@s.h.p.f.75,Danke Frau Esken für die Werbung.,10888,0,0.8,POSITIV,NEUTRAL
2026-05-08,@Andress-u8t,"Danke Frau Esken, ohne sie hätte ich diesen spannenden Podcast nie gefunden! So geht Werbung🎉",3280,0,0.8,POSITIV,NEUTRAL
2026-05-08,@friedrichbuchner5387,"Gleich sind es 4 300 000, ein Hoch auf die Meinungsfreiheit!",1204,0.7,0.8,POSITIV,POSITIV
2026-05-08,@frankbierschneider8785,"4,2mio Zuhörer in 9 Tagen - krass!!",841,0.35,0,NEUTRAL,POSITIV
2026-05-08,@stefaniesuttner,Danke Ben für dieses Dokument der Zeitgeschichte.,740,0,0.8,POSITIV,NEUTRAL
2026-05-08,@der_face,"Bin hier auf Empfehlung von Saskia Esken. Danke für den Tipp hab den Podcast gerade erst angefangen, aber bin jetzt schon begeistert! ❤ Weiter so!",584,0.667,0.8,POSITIV,POSITIV
2026-05-08,@ozzykay6732,"Herr Höcke ist mir als gebürtigen Polen ziemlich sympathisch geworden. Ein Mann mit Rückgrat.
Danke Frau Esken!",308,0.333,0.7,POSITIV,POSITIV
2026-05-08,@siriusluminus,"Nach 8 Tagen 4,2 Millionen Aufrufe!

Es gibt offensichtlich ein großes Interesse daran, Herrn Höcke (so wie einige andere politische Akteure) mal aussprechen zu lassen.",288,0.35,0.5,POSITIV,POSITIV
2026-05-08,@diabolinka1,"Dank Esken ""Werbung"" bin ich auf das Video aufmerksam geworden. Endlich was gut gemacht, Saskia! Weiter so! 🎉",266,0.5,0.8,POSITIV,POSITIV
2026-05-08,@Nayada123,"Glückwunsch zu 4,2M Aufrufe hoffentlich kommen noch 10M dazu Danke an dich und Höcke",221,0,0.8,POSITIV,NEUTRAL
2026-05-08,@brutus6329,"auch ich habe über Frau Eskens Warnung und Hetze hierher gefunden und kann mich nur den vielen positiven Kommentaren anschließen. Was für eine ruhige, angenehme und interessante Unterhaltung. Danke an euch beide.",201,0.667,0.8,POSITIV,POSITIV
2026-05-08,@xosihj,"Eine Video einer alten verwirrten Frau hat mich hierhergebracht. Mir war der Kanal neu, aber wird direkt abonniert, danke für deine Arbeit!",187,0.35,0.8,POSITIV,POSITIV
